strain	cluster	depth	ORF1b_misStops	ORF1b_deletions	ORF1b_koType
USA/WA-S6519/2021	2056	2	None	19292:19551	bigDeletion
USA/WA-UW-21042699603/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-UW-21041930502/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-UW-21042788230/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-UW-68010/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-CDC-UW21050147529/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-UW-21043067674/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-UW-65189/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-UW-68058/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-CDC-UW21042066467/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-UW-67957/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-UW-21042993551/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-UW-21042739621/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-CDC-UW21050621197/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-UW-69200/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-CDC-UW21042081049/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-S6362/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-UW-21042853010/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-UW-21042319393/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-CDC-UW21051037733/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-CDC-UW21051735997/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-UW-21042986504/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-CDC-UW21051762965/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-CDC-UW21051242650/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-UW-21042925851/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-UW-21043070128/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-UW-21042725034/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-UW-21043065882/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-UW-21042661548/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-UW-21042709521/2021	2057	4	None	19319:19551	bigDeletion
USA/WA-UW-21042766132/2021	2058	2	None	19292:19551	bigDeletion
USA/WA-UW-21042640902/2021	2058	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21043019424/2021	2059	2	None	19292:19501	bigDeletion
USA/WA-UW-21042337755/2021	2060	2	None	19331:19454	bigDeletion
USA/WA-S6843/2021	2061	3	None	19292:19551	bigDeletion
USA/WA-S6864/2021	2061	3	None	19292:19551	bigDeletion
USA/WA-S6031/2021	2061	3	None	19292:19551	bigDeletion
USA/WA-OHSU-212320076/2021	2061	3	None	19292:19551	bigDeletion
USA/WA-CDC-UW21051296964/2021	2061	3	None	19292:19551	bigDeletion
USA/WA-S5883/2021	2061	3	None	19292:19551	bigDeletion
USA/WA-S6565/2021	2061	3	None	19292:19551	bigDeletion
USA/WA-S6025/2021	2061	3	None	19292:19551	bigDeletion
USA/WA-S6023/2021	2061	3	None	19292:19551	bigDeletion
USA/WA-CDC-UW21050464028/2021	2061	3	None	19292:19551	bigDeletion
USA/WA-UW-21042973146/2021	2061	3	None	19292:19551	bigDeletion
USA/WA-S6520/2021	2061	3	None	19292:19551	bigDeletion
USA/WA-S6828/2021	2061	3	None	19292:19551	bigDeletion
USA/WA-S6807/2021	2061	3	None	19292:19551	bigDeletion
USA/WA-S6826/2021	2061	3	None	19292:19551	bigDeletion
USA/OR-OHSU-212070248/2021	2061	3	None	19292:19551	bigDeletion
USA/WA-S6579/2021	2061	3	None	19292:19551	bigDeletion
USA/WA-S7015/2021	2061	3	None	19292:19551	bigDeletion
USA/WA-S6770/2021	2061	3	None	19292:19551	bigDeletion
USA/WA-S6913/2021	2061	3	None	19292:19551	bigDeletion
USA/WA-UW-21051695116/2021	2062	2	None	19292:19493	bigDeletion
USA/WA-UW-21043080039/2021	2062	2	None	19292:19493	bigDeletion
USA/WA-CDC-UW21050106738/2021	2062	2	None	19292:19493	bigDeletion
USA/WA-CDC-UW21051220454/2021	2063	2	None	19357:19422	bigDeletion
USA/WA-S7621/2021	2063	2	None	19357:19422	bigDeletion
USA/WA-CDC-UW21042650925/2021	2064	2	None	19292:19551	bigDeletion
USA/WA-S8249/2021	2065	2	None	19346:19551	bigDeletion
USA/WA-S8227/2021	2065	2	None	19346:19551	bigDeletion
USA/WA-UW-21051520486/2021	2065	2	None	19346:19551	bigDeletion
USA/WA-CDC-UW21051728945/2021	2066	2	None	19292:19551	bigDeletion
USA/WA-S8191/2021	2067	2	None	19293:19551	bigDeletion
USA/WA-UW-21042981736/2021	2068	4	None	19376:19437	bigDeletion
USA/WA-UW-21042807619/2021	2068	4	None	19376:19437	bigDeletion
USA/WA-UW-21042879887/2021	2068	4	None	19376:19437	bigDeletion
USA/WA-S8572/2021	2068	4	None	19376:19437	bigDeletion
USA/WA-S8537/2021	2068	4	None	19376:19437	bigDeletion
USA/WA-S8809/2021	2068	4	None	19376:19437	bigDeletion
USA/WA-S9018/2021	2068	4	None	19376:19437	bigDeletion
USA/WA-S9323/2021	2068	4	None	19376:19437	bigDeletion
USA/WA-CDC-UW21062139876/2021	2069	2	None	19292:19551	bigDeletion
USA/WA-UW-21043001187/2021	2070	2	None	21162:21232	bigDeletion
USA/WA-Altius-ALTCOV-76UVZOZZIS5ROBHJ/2021	2071	2	None	19463:19500	bigDeletion
USA/WA-S8627/2021	2071	2	None	19463:19500	bigDeletion
USA/WA-UW-21042876611/2021	2071	2	None	19463:19500	bigDeletion
USA/WA-S6106/2021	2071	2	None	19463:19500	bigDeletion
USA/WA-UW-21042606707/2021	2071	2	None	19463:19500	bigDeletion
USA/WA-UW-21052907124/2021	2071	2	None	19463:19500	bigDeletion
USA/WA-UW-21042796019/2021	2072	2	None	19292:19551	bigDeletion
USA/IA-SHL-1735900/2021	2073	2	None	13451:13492	bigDeletion
USA/WA-S8229/2021	2074	2	None	19417:19494	bigDeletion
USA/WA-CDC-UW21052043720/2021	2074	2	None	19417:19494	bigDeletion
USA/WA-CDC-UW21050470659/2021	2074	2	None	19417:19494	bigDeletion
USA/WA-S8117/2021	2074	2	None	19417:19494	bigDeletion
USA/WA-CDC-UW21052082119/2021	2075	2	None	19292:19551	bigDeletion
USA/WA-UW-21042992348/2021	2076	2	None	19340:19414	bigDeletion
USA/WA-S10384/2021	2076	2	None	19340:19414	bigDeletion
USA/WA-UW-21042897133/2021	2076	2	None	19340:19414	bigDeletion
USA/WA-S8216/2021	2076	2	None	19340:19414	bigDeletion
USA/WA-PROV-1357/2021	2076	2	None	19340:19414	bigDeletion
USA/WA-UW-21042787318/2021	2076	2	None	19340:19414	bigDeletion
USA/WA-CDC-UW21050570162/2021	2077	2	None	19419:19486	bigDeletion
USA/WA-UW-21050341518/2021	2078	2	None	19511:19557	bigDeletion
USA/WA-S8530/2021	2079	2	None	19292:19326	bigDeletion
USA/WA-S8814/2021	2079	2	None	19292:19326	bigDeletion
USA/WA-UW-21052928942/2021	2079	2	None	19292:19326	bigDeletion
USA/WA-UW-21050615753/2021	2080	3	None	19390:19493	bigDeletion
USA/WA-CDC-UW21051783138/2021	2080	3	None	19390:19493	bigDeletion
USA/WA-UW-67226/2021	2080	3	None	19390:19493	bigDeletion
USA/WA-UW-2021040565823/2021	2080	3	None	19390:19493	bigDeletion
USA/WA-CDC-UW21050150628/2021	2080	3	None	19390:19493	bigDeletion
USA/WA-UW-2021040500273/2021	2080	3	None	19390:19493	bigDeletion
USA/WA-UW-21050106693/2021	2080	3	None	19390:19493	bigDeletion
USA/WA-UW-21042453029/2021	2080	3	None	19390:19493	bigDeletion
USA/WA-UW-2021040890600/2021	2081	2	None	21448:21489	bigDeletion
USA/WA-UW-2021040965074/2021	2082	2	None	19285:19551	bigDeletion
USA/WA-UW-21041518786/2021	2083	2	None	13521:13572	bigDeletion
USA/WA-UW-21050533719/2021	2084	2	None	19297:19557	bigDeletion
USA/WA-CDC-UW21050602123/2021	2084	2	None	19297:19557	bigDeletion
USA/WA-UW-21042900186/2021	2085	2	None	20007:20335	bigDeletion
USA/WA-CDC-UW21050449139/2021	2086	4	None	19292:19551	bigDeletion
USA/WA-UW-69320/2021	2086	4	None	19292:19551	bigDeletion
USA/WA-UW-21042482774/2021	2086	4	None	19292:19551	bigDeletion
USA/WA-UW-21042471948/2021	2086	4	None	19292:19551	bigDeletion
USA/WA-CDC-UW21050425763/2021	2086	4	None	19292:19551	bigDeletion
USA/WA-UW-21042781491/2021	2087	2	None	19292:19558	bigDeletion
USA/WA-UW-69308/2021	2088	2	None	20248:20291	bigDeletion
USA/WA-CDC-UW21052521440/2021	2089	2	None	20248:20282	bigDeletion
USA/WA-CDC-UW21052243661/2021	2089	2	None	20248:20282	bigDeletion
USA/WA-UW-21042733745/2021	2089	2	None	20248:20282	bigDeletion
USA/WA-UW-21042654845/2021	2090	2	None	19528:19558	bigDeletion
USA/WA-UW-21042870234/2021	2090	2	None	19528:19558	bigDeletion
USA/WA-CDC-UW21050638962/2021	2091	2	None	19292:19558	bigDeletion
USA/WA-S10390/2021	2092	3	None	19292:19551	bigDeletion
USA/WA-UW-21051452233/2021	2092	3	None	19292:19551	bigDeletion
USA/WA-CDC-UW21050107030/2021	2092	3	None	19292:19551	bigDeletion
USA/WA-UW-21042694894/2021	2092	3	None	19292:19551	bigDeletion
USA/WA-CDC-UW21050129996/2021	2092	3	None	19292:19551	bigDeletion
USA/WA-CDC-UW21052187512/2021	2093	2	None	20248:20291	bigDeletion
USA/WA-CDC-UW21061067205/2021	2094	2	None	17756:17809	bigDeletion
USA/WA-S6440/2021	2095	2	None	19296:19364	bigDeletion
USA/WA-UW-67075/2021	2095	2	None	19296:19364	bigDeletion
USA/WA-UW-21042466030/2021	2095	2	None	19296:19364	bigDeletion
USA/WA-UW-2021040969335/2021	2095	2	None	19296:19364	bigDeletion
USA/WA-CDC-UW21052100407/2021	2096	2	None	20300:20334	bigDeletion
USA/WA-UW-21042083647/2021	2097	2	None	19292:19493	bigDeletion
USA/WA-CDC-UW21050235043/2021	2097	2	None	19292:19493	bigDeletion
USA/WA-UW-21042646587/2021	2098	2	None	19292:19558	bigDeletion
USA/WA-CDC-UW21050415105/2021	2099	2	None	19335:19551	bigDeletion
USA/WA-UW-21050337457/2021	2100	2	None	19292:19551	bigDeletion
USA/WA-UW-21042491452/2021	2101	3	None	19367:19442	bigDeletion
USA/WA-UW-21042854332/2021	2101	3	None	19367:19442	bigDeletion
USA/WA-UW-21042960567/2021	2101	3	None	19367:19442	bigDeletion
USA/WA-UW-21042962985/2021	2101	3	None	19367:19442	bigDeletion
USA/WA-UW-21042965358/2021	2101	3	None	19367:19442	bigDeletion
USA/WA-UW-21050521054/2021	2101	3	None	19367:19442	bigDeletion
USA/WA-UW-21042648995/2021	2101	3	None	19367:19442	bigDeletion
USA/WA-S8104/2021	2101	3	None	19367:19442	bigDeletion
USA/WA-UW-21042708902/2021	2101	3	None	19367:19442	bigDeletion
USA/WA-CDC-UW21052280527/2021	2101	3	None	19367:19442	bigDeletion
USA/WA-CDC-UW21051795816/2021	2101	3	None	19367:19442	bigDeletion
USA/WA-S7530/2021	2101	3	None	19367:19442	bigDeletion
USA/WA-S7583/2021	2101	3	None	19367:19442	bigDeletion
USA/WA-UW-69283/2021	2101	3	None	19367:19442	bigDeletion
USA/WA-Altius-ALTCOV-YLYTR7L525F63WU5/2021	2101	3	None	19367:19442	bigDeletion
USA/WA-Curative-063744/2021	2101	3	None	19367:19442	bigDeletion
USA/WA-CDC-UW21051776788/2021	2101	3	None	19367:19442	bigDeletion
USA/WA-CDC-UW21051742702/2021	2101	3	None	19367:19442	bigDeletion
USA/WA-S8833/2021	2102	2	None	19300:19364	bigDeletion
USA/WA-CDC-UW21051759568/2021	2103	2	None	19396:19551	bigDeletion
USA/WA-UW-21042901529/2021	2104	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21051824050/2021	2105	2	None	19292:19551	bigDeletion
USA/WA-Altius-ALTCOV-75MXOXGVBDZQV2F5/2021	2106	2	None	13428:13552	bigDeletion
USA/WA-CDC-UW21051736585/2021	2107	3	None	19292:19551	bigDeletion
USA/WA-CDC-UW21051777256/2021	2107	3	None	19292:19551	bigDeletion
USA/WA-CDC-UW21050332110/2021	2108	2	None	21168:21231	bigDeletion
USA/WA-S7628/2021	2109	2	None	19292:19551	bigDeletion
USA/WA-S8179/2021	2109	2	None	19292:19551	bigDeletion
USA/WA-UW-21042895842/2021	2110	2	None	19342:19551	bigDeletion
USA/WA-CDC-UW21052049201/2021	2111	2	None	19292:19551	bigDeletion
USA/WA-S9170/2021	2112	2	None	19290:19551	bigDeletion
USA/WA-CDC-FG-035516/2021	2113	2	None	21422:21486	bigDeletion
USA/WA-UW-21042020125/2021	2114	2	None	21267:21317	bigDeletion
USA/WA-CDC-UW21051383944/2021	2114	2	None	21267:21317	bigDeletion
USA/WA-S9461/2021	2115	2	None	19292:19551	bigDeletion
USA/WA-UW-21042458298/2021	2116	2	None	19292:19557	bigDeletion
USA/WA-CDC-UW21051282458/2021	2117	2	None	19292:19551	bigDeletion
USA/WA-S8990/2021	2118	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21051753144/2021	2118	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21051709792/2021	2118	2	None	19292:19551	bigDeletion
USA/WA-UW-21052988520/2021	2119	2	None	19292:19553	bigDeletion
USA/WA-UW-21052961915/2021	2119	2	None	19292:19553	bigDeletion
USA/WA-S8042/2021	2120	3	None	19292:19551	bigDeletion
USA/WA-S8041/2021	2120	3	None	19292:19551	bigDeletion
USA/WA-S8037/2021	2120	3	None	19292:19551	bigDeletion
USA/WA-CDC-UW21052582347/2021	2121	2	None	19357:19446	bigDeletion
USA/WA-S10002/2021	2122	2	None	19290:19557	bigDeletion
USA/WA-S9989/2021	2123	2	None	19292:19422	bigDeletion
USA/WA-S9992/2021	2123	2	None	19292:19422	bigDeletion
USA/WA-S7981/2021	2124	2	None	19347:19406	bigDeletion
USA/WA-S7978/2021	2124	2	None	19347:19406	bigDeletion
USA/WA-S10016/2021	2125	2	None	19292:19551	bigDeletion
USA/WA-S9745/2021	2126	2	None	19292:19551	bigDeletion
USA/WA-S9705/2021	2126	2	None	19292:19551	bigDeletion
USA/WA-OHSU-212310380/2021	2127	3	None	19292:19551	bigDeletion
USA/WA-OHSU-212310313/2021	2127	3	None	19292:19551	bigDeletion
USA/WA-S7977/2021	2128	2	None	19376:19551	bigDeletion
USA/WA-S8589/2021	2128	2	None	19376:19551	bigDeletion
USA/WA-OHSU-212310600/2021	2128	2	None	19376:19551	bigDeletion
USA/WA-S8543/2021	2128	2	None	19376:19551	bigDeletion
USA/WA-OHSU-212070455/2021	2129	2	None	19292:19551	bigDeletion
USA/WA-OHSU-212140523/2021	2129	2	None	19292:19551	bigDeletion
USA/OR-OHSU-212070342/2021	2129	2	None	19292:19551	bigDeletion
USA/WA-UW-67826/2021	2130	4	None	19412:19456	bigDeletion
USA/WA-S5858/2021	2130	4	None	19412:19456	bigDeletion
USA/WA-S6029/2021	2130	4	None	19412:19456	bigDeletion
USA/WA-S6255/2021	2130	4	None	19412:19456	bigDeletion
USA/WA-S6863/2021	2130	4	None	19412:19456	bigDeletion
USA/WA-OHSU-212310350/2021	2130	4	None	19412:19456	bigDeletion
USA/WA-S6026/2021	2130	4	None	19412:19456	bigDeletion
USA/WA-UW-67369/2021	2130	4	None	19412:19456	bigDeletion
USA/WA-S6839/2021	2130	4	None	19412:19456	bigDeletion
USA/WA-CDC-UW21051235023/2021	2130	4	None	19412:19456	bigDeletion
USA/WA-S6451/2021	2130	4	None	19412:19456	bigDeletion
USA/WA-S8244/2021	2130	4	None	19412:19456	bigDeletion
USA/WA-S6775/2021	2130	4	None	19412:19456	bigDeletion
USA/WA-S6973/2021	2130	4	None	19412:19456	bigDeletion
USA/WA-S8559/2021	2130	4	None	19412:19456	bigDeletion
USA/WA-S8548/2021	2130	4	None	19412:19456	bigDeletion
USA/WA-S9982/2021	2131	2	None	19292:19551	bigDeletion
USA/WA-UW-2021041487965/2021	2132	2	None	21202:21254	bigDeletion
USA/WA-OHSU-212310309/2021	2133	2	None	19292:19553	bigDeletion
USA/WA-OHSU-212310297/2021	2133	2	None	19292:19553	bigDeletion
USA/WA-S8099/2021	2134	2	None	19292:19456	bigDeletion
USA/WA-UW-21042971339/2021	2135	2	None	19463:19551	bigDeletion
USA/WA-S8272/2021	2135	2	None	19463:19551	bigDeletion
USA/WA-S6761/2021	2135	2	None	19463:19551	bigDeletion
USA/WA-PROV-1306/2021	2135	2	None	19463:19551	bigDeletion
USA/WA-UW-21042669890/2021	2135	2	None	19463:19551	bigDeletion
USA/WA-PROV-1342/2021	2135	2	None	19463:19551	bigDeletion
USA/WA-CDC-UW21050608373/2021	2136	2	None	19495:19551	bigDeletion
USA/WA-PROV-1349/2021	2137	3	None	19292:19460	bigDeletion
USA/WA-S6981/2021	2137	3	None	19292:19460	bigDeletion
USA/WA-CDC-UW21043058651/2021	2137	3	None	19292:19460	bigDeletion
USA/WA-PROV-1316/2021	2137	3	None	19292:19460	bigDeletion
USA/WA-S8731/2021	2137	3	None	19292:19460	bigDeletion
USA/WA-S6980/2021	2137	3	None	19292:19460	bigDeletion
USA/WA-S7616/2021	2137	3	None	19292:19460	bigDeletion
USA/WA-UW-21042782494/2021	2137	3	None	19292:19460	bigDeletion
USA/WA-CDC-UW21051279090/2021	2138	2	None	19422:19487	bigDeletion
USA/WA-S6141/2021	2139	2	None	19483:19551	bigDeletion
USA/WA-S8835/2021	2139	2	None	19483:19551	bigDeletion
USA/WA-S8125/2021	2139	2	None	19483:19551	bigDeletion
USA/WA-CDC-UW21042696789/2021	2139	2	None	19483:19551	bigDeletion
USA/WA-PROV-1325/2021	2139	2	None	19483:19551	bigDeletion
USA/WA-UW-21041621951/2021	2139	2	None	19483:19551	bigDeletion
USA/WA-UW-21042956908/2021	2139	2	None	19483:19551	bigDeletion
USA/WA-Curative-063433/2021	2140	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21050656408/2021	2141	2	None	19450:19551	bigDeletion
USA/WA-UW-21042691383/2021	2142	2	None	19292:19551	bigDeletion
USA/WA-S7788/2021	2143	2	None	19292:19437	bigDeletion
USA/WA-S7795/2021	2143	2	None	19292:19437	bigDeletion
USA/WA-S8074/2021	2143	2	None	19292:19437	bigDeletion
USA/WA-S8082/2021	2143	2	None	19292:19437	bigDeletion
USA/WA-S8046/2021	2143	2	None	19292:19437	bigDeletion
USA/WA-CDC-UW21051750094/2021	2144	2	None	19325:19551	bigDeletion
USA/WA-CDC-UW21051099258/2021	2144	2	None	19325:19551	bigDeletion
USA/WA-UW-21043003643/2021	2145	2	None	19495:19548	bigDeletion
USA/WA-CDC-UW21050349357/2021	2145	2	None	19495:19548	bigDeletion
USA/WA-UW-21050522587/2021	2146	2	None	19292:19553	bigDeletion
USA/WA-Altius-ALTCOV-JLFATECIGD7WVNES/2021	2147	2	None	13525:13558	bigDeletion
USA/WA-UW-21043022075/2021	2148	2	None	19521:19551	bigDeletion
USA/WA-CDC-FG-036546/2021	2149	2	None	21422:21485	bigDeletion
USA/WA-CDC-UW21050683419/2021	2150	2	None	19325:19383	bigDeletion
USA/WA-Curative-095870/2021	2150	2	None	19325:19383	bigDeletion
USA/WA-S9519/2021	2150	2	None	19325:19383	bigDeletion
USA/WA-CDC-UW21042699678/2021	2151	2	None	19345:19454	bigDeletion
USA/WA-UW-21042857514/2021	2151	2	None	19345:19454	bigDeletion
USA/WA-UW-21050419487/2021	2152	2	None	19314:19551	bigDeletion
USA/WA-UW-21052869006/2021	2153	2	None	19465:19551	bigDeletion
USA/WA-CDC-UW21081757040/2021	2154	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21050397116/2021	2155	2	None	19483:19551	bigDeletion
USA/WA-S7767/2021	2155	2	None	19483:19551	bigDeletion
USA/WA-UW-21050367981/2021	2155	2	None	19483:19551	bigDeletion
USA/WA-CDC-UW21050516600/2021	2155	2	None	19483:19551	bigDeletion
USA/WA-S7688/2021	2156	2	None	19292:19551	bigDeletion
USA/WA-S6893/2021	2157	2	None	19290:19558	bigDeletion
USA/WA-S8429/2021	2158	2	None	19310:19406	bigDeletion
USA/WA-S9295/2021	2159	2	None	19290:19553	bigDeletion
USA/WA-UW-21042754018/2021	2160	2	None	19417:19551	bigDeletion
USA/WA-CDC-UW21051292731/2021	2161	2	None	19325:19551	bigDeletion
USA/WA-CDC-UW21043039526/2021	2162	2	None	20248:20357	bigDeletion
USA/WA-Altius-ALTCOV-ZGUJDWQJ2CYB6EHY/2021	2163	2	None	13476:13514	bigDeletion
USA/WA-S8174/2021	2164	2	None	19431:19483	bigDeletion
USA/WA-CDC-UW21050549329/2021	2164	2	None	19431:19483	bigDeletion
USA/WA-S9486/2021	2165	2	None	19348:19551	bigDeletion
USA/WA-UW-21051407117/2021	2166	2	None	19495:19551	bigDeletion
USA/WA-S9324/2021	2166	2	None	19495:19551	bigDeletion
USA/WA-S9414/2021	2166	2	None	19495:19551	bigDeletion
USA/WA-S10183/2021	2166	2	None	19495:19551	bigDeletion
USA/WA-S9306/2021	2166	2	None	19495:19551	bigDeletion
USA/WA-S9598/2021	2166	2	None	19495:19551	bigDeletion
USA/WA-S9308/2021	2166	2	None	19495:19551	bigDeletion
USA/WA-S9644/2021	2167	2	None	19292:19551	bigDeletion
USA/WA-OHSU-211820473/2021	2167	2	None	19292:19551	bigDeletion
USA/WA-Altius-ALTCOV-AHZHEI2W63EQDMGW/2021	2168	2	None	16204:16280	bigDeletion
USA/WA-Altius-ALTCOV-PHQUPGCRMACZ6KVG/2021	2168	2	None	16204:16280	bigDeletion
USA/WA-UW-21050551552/2021	2169	2	None	19498:19551	bigDeletion
USA/WA-UW-21050581759/2021	2170	2	None	19463:19493	bigDeletion
USA/WA-UW-21051051934/2021	2171	2	None	19498:19548	bigDeletion
USA/WA-CDC-UW21050617816/2021	2172	2	None	19314:19456	bigDeletion
USA/WA-UW-21042810051/2021	2172	2	None	19314:19456	bigDeletion
USA/WA-CDC-UW21050546895/2021	2172	2	None	19314:19456	bigDeletion
USA/WA-S8825/2021	2173	2	None	19385:19551	bigDeletion
USA/WA-UW-21052716622/2021	2174	2	None	19293:19551	bigDeletion
USA/WA-UW-21052784330/2021	2174	2	None	19293:19551	bigDeletion
USA/WA-S9162/2021	2175	2	None	19292:19551	bigDeletion
USA/WA-UW-21042960078/2021	2176	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21050199176/2021	2177	2	None	19465:19551	bigDeletion
USA/WA-Curative-083147/2021	2178	2	None	19292:19362	bigDeletion
USA/WA-UW-21042417750/2021	2178	2	None	19292:19362	bigDeletion
USA/WA-S8279/2021	2179	2	None	19292:19422	bigDeletion
USA/WA-S8466/2021	2180	2	None	19347:19435	bigDeletion
USA/WA-S8966/2021	2181	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21050339213/2021	2182	2	None	19456:19551	bigDeletion
USA/WA-CDC-UW21051745785/2021	2182	2	None	19456:19551	bigDeletion
USA/WA-UW-21052600480/2021	2183	2	None	13501:13611	bigDeletion
USA/WA-CDC-UW21051831521/2021	2184	2	None	19292:19552	bigDeletion
USA/WA-UW-21051787081/2021	2184	2	None	19292:19552	bigDeletion
USA/WA-S8666/2021	2185	2	None	19335:19364	bigDeletion
USA/WA-S8657/2021	2185	2	None	19335:19364	bigDeletion
USA/WA-S8777/2021	2186	2	None	19292:19508	bigDeletion
USA/WA-Curative-053671/2021	2186	2	None	19292:19508	bigDeletion
USA/WA-Curative-085638/2021	2186	2	None	19292:19508	bigDeletion
USA/WA-S9095/2021	2187	2	None	19294:19331	bigDeletion
USA/WA-S8796/2021	2188	2	None	19292:19551	bigDeletion
USA/WA-CDC-UW21060764304/2021	2189	2	None	17831:17971	bigDeletion
USA/WA-CDC-UW21051742054/2021	2190	2	None	19438:19487	bigDeletion
USA/WA-S8444/2021	2190	2	None	19438:19487	bigDeletion
USA/WA-S8047/2021	2190	2	None	19438:19487	bigDeletion
USA/WA-UW-21051897603/2021	2191	2	None	21237:21294	bigDeletion
USA/WA-CDC-UW21052011563/2021	2191	2	None	21237:21294	bigDeletion
USA/WA-CDC-UW21060391802/2021	2192	2	None	17893:17938	bigDeletion
USA/WA-CDC-UW21061063624/2021	2192	2	None	17893:17938	bigDeletion
USA/WA-CDC-UW21060738798/2021	2193	2	None	17838:17899	bigDeletion
USA/WA-S9675/2021	2194	2	None	19292:19551	bigDeletion
USA/WA-CDC-LC0105442/2021	2195	2	None	17394:17470	bigDeletion
USA/WA-UW-21042912831/2021	2196	2	None	19463:19551	bigDeletion
USA/WA-S8419/2021	2197	2	None	19292:19444	bigDeletion
USA/WA-CDC-UW21050671742/2021	2198	2	None	19417:19551	bigDeletion
USA/WA-S8610/2021	2199	2	None	19300:19551	bigDeletion
USA/WA-S8612/2021	2199	2	None	19300:19551	bigDeletion
USA/WA-S8609/2021	2200	2	None	21241:21290	bigDeletion
USA/WA-S8602/2021	2200	2	None	21241:21290	bigDeletion
USA/WA-UW-21050183130/2021	2201	2	None	19934:20180	bigDeletion
USA/WA-OHSU-212000131/2021	2202	2	None	19310:19350	bigDeletion
USA/WA-CDC-UW21050399927/2021	2202	2	None	19310:19350	bigDeletion
USA/WA-Altius-ALTCOV-VSYFY33WHIMEUZGY/2021	2203	2	None	13495:13551	bigDeletion
USA/WA-S10398/2021	2204	2	None	19292:19551	bigDeletion
USA/WA-UW-21043098764/2021	2205	3	None	19400:19460	bigDeletion
USA/WA-CDC-UW21051700353/2021	2205	3	None	19400:19460	bigDeletion
USA/WA-CDC-UW21050370619/2021	2205	3	None	19400:19460	bigDeletion
USA/WA-UW-21042866232/2021	2206	2	None	19926:20202	bigDeletion
USA/WA-UW-21042770389/2021	2207	2	None	19412:19454	bigDeletion
USA/WA-UW-21042786145/2021	2207	2	None	19412:19454	bigDeletion
USA/WA-S7732/2021	2207	2	None	19412:19454	bigDeletion
USA/WA-UW-21042721581/2021	2207	2	None	19412:19454	bigDeletion
USA/WA-CDC-UW21050178262/2021	2207	2	None	19412:19454	bigDeletion
USA/WA-S8246/2021	2207	2	None	19412:19454	bigDeletion
